Ac-No,Name,sTime,Verify Mod,Machine,Exception
6,6,12/18/2018 08:28,Fingerpint,1,
6,6,12/19/2018 08:34,Fingerpint,1,
6,6,12/20/2018 08:17,Fingerpint,1,
6,6,12/20/2018 17:44,Fingerpint,1,
13,13,12/14/2018 08:32,Fingerpint,1,
13,13,12/17/2018 08:23,Fingerpint,1,
13,13,12/18/2018 08:30,Fingerpint,1,
13,13,12/20/2018 08:20,Fingerpint,1,
24,24,12/14/2018 08:17,Fingerpint,1,
24,24,12/14/2018 18:09,Fingerpint,1,
24,24,12/15/2018 08:28,Fingerpint,1,
24,24,12/15/2018 13:23,Fingerpint,1,
24,24,12/17/2018 08:30,Fingerpint,1,
24,24,12/17/2018 18:23,Fingerpint,1,
24,24,12/19/2018 08:31,Fingerpint,1,
24,24,12/19/2018 17:40,Fingerpint,1,
24,24,12/20/2018 08:24,Fingerpint,1,
24,24,12/20/2018 17:45,Fingerpint,1,
25,25,12/14/2018 08:29,Fingerpint,1,13183023
25,25,12/17/2018 08:25,Fingerpint,1,13183023
25,25,12/17/2018 17:39,Fingerpint,1,13183023
25,25,12/18/2018 08:43,Fingerpint,1,13183023
25,25,12/18/2018 17:41,Fingerpint,1,13183023
25,25,12/19/2018 08:22,Fingerpint,1,13183023
25,25,12/19/2018 17:39,Fingerpint,1,13183023
25,25,12/20/2018 08:19,Fingerpint,1,13183023
25,25,12/20/2018 17:31,Fingerpint,1,13183023
27,27,12/14/2018 08:24,Fingerpint,1,
27,27,12/15/2018 08:35,Fingerpint,1,
27,27,12/15/2018 13:16,Fingerpint,1,
27,27,12/17/2018 08:36,Fingerpint,1,
27,27,12/17/2018 17:18,Fingerpint,1,
27,27,12/18/2018 08:24,Fingerpint,1,
27,27,12/18/2018 17:22,Fingerpint,1,
27,27,12/19/2018 08:25,Fingerpint,1,
27,27,12/20/2018 08:38,Fingerpint,1,
27,27,12/20/2018 17:36,Fingerpint,1,
28,28,12/14/2018 08:07,Fingerpint,1,
28,28,12/15/2018 08:19,Fingerpint,1,
28,28,12/15/2018 14:23,Fingerpint,1,
28,28,12/17/2018 08:17,Fingerpint,1,
28,28,12/17/2018 18:05,Fingerpint,1,
28,28,12/18/2018 08:13,Fingerpint,1,
28,28,12/18/2018 17:49,Fingerpint,1,
28,28,12/19/2018 08:16,Fingerpint,1,
28,28,12/20/2018 08:13,Fingerpint,1,
28,28,12/20/2018 17:44,Fingerpint,1,
30,30,12/14/2018 08:12,Fingerpint,1,
30,30,12/14/2018 17:43,Fingerpint,1,
30,30,12/15/2018 08:12,Fingerpint,1,
30,30,12/17/2018 08:09,Fingerpint,1,
30,30,12/17/2018 17:37,Fingerpint,1,
30,30,12/18/2018 08:11,Fingerpint,1,
30,30,12/18/2018 17:34,Fingerpint,1,
30,30,12/19/2018 08:12,Fingerpint,1,
30,30,12/19/2018 17:30,Fingerpint,1,
30,30,12/20/2018 08:11,Fingerpint,1,
30,30,12/20/2018 17:30,Fingerpint,1,
31,31,12/14/2018 08:36,Fingerpint,1,
31,31,12/15/2018 08:37,Fingerpint,1,
31,31,12/15/2018 13:12,Fingerpint,1,
31,31,12/17/2018 08:33,Fingerpint,1,
31,31,12/17/2018 10:33,Fingerpint,1,
31,31,12/17/2018 11:20,Fingerpint,1,
31,31,12/17/2018 17:18,Fingerpint,1,
31,31,12/18/2018 08:36,Fingerpint,1,
31,31,12/18/2018 15:11,Fingerpint,1,
31,31,12/19/2018 08:37,Fingerpint,1,
31,31,12/19/2018 17:13,Fingerpint,1,
31,31,12/20/2018 08:38,Fingerpint,1,
31,31,12/20/2018 17:13,Fingerpint,1,
33,33,12/14/2018 08:14,Fingerpint,1,
33,33,12/15/2018 08:08,Fingerpint,1,
33,33,12/15/2018 13:20,Fingerpint,1,
33,33,12/17/2018 08:25,Fingerpint,1,
33,33,12/17/2018 17:45,Fingerpint,1,
33,33,12/18/2018 08:23,Fingerpint,1,
33,33,12/18/2018 17:36,Fingerpint,1,
33,33,12/19/2018 08:07,Fingerpint,1,
33,33,12/19/2018 17:41,Fingerpint,1,
33,33,12/20/2018 08:16,Fingerpint,1,
34,34,12/14/2018 08:39,Fingerpint,1,
34,34,12/14/2018 18:11,Fingerpint,1,
34,34,12/15/2018 08:05,Fingerpint,1,
34,34,12/15/2018 14:49,Fingerpint,1,
34,34,12/17/2018 08:26,Fingerpint,1,
34,34,12/17/2018 10:43,Fingerpint,1,
34,34,12/17/2018 12:26,Fingerpint,1,
34,34,12/17/2018 16:33,Fingerpint,1,
34,34,12/17/2018 17:21,Fingerpint,1,
34,34,12/18/2018 08:30,Fingerpint,1,
34,34,12/18/2018 10:24,Fingerpint,1,
34,34,12/18/2018 10:35,Fingerpint,1,
34,34,12/18/2018 17:15,Fingerpint,1,
34,34,12/19/2018 08:31,Fingerpint,1,
34,34,12/19/2018 17:06,Fingerpint,1,
34,34,12/20/2018 08:30,Fingerpint,1,
34,34,12/20/2018 13:03,Fingerpint,1,
34,34,12/20/2018 13:55,Fingerpint,1,
34,34,12/20/2018 17:13,Fingerpint,1,
36,36,12/14/2018 08:14,Fingerpint,1,
36,36,12/14/2018 17:45,Fingerpint,1,
36,36,12/15/2018 08:18,Fingerpint,1,
36,36,12/15/2018 13:30,Fingerpint,1,
36,36,12/17/2018 08:15,Fingerpint,1,
36,36,12/17/2018 17:37,Fingerpint,1,
36,36,12/18/2018 08:17,Fingerpint,1,
36,36,12/18/2018 17:33,Fingerpint,1,
36,36,12/20/2018 08:18,Fingerpint,1,
36,36,12/20/2018 17:30,Fingerpint,1,
37,37,12/15/2018 08:20,Fingerpint,1,
37,37,12/15/2018 14:48,Fingerpint,1,
37,37,12/17/2018 08:20,Fingerpint,1,
37,37,12/17/2018 17:19,Fingerpint,1,
37,37,12/19/2018 08:13,Fingerpint,1,
37,37,12/19/2018 17:14,Fingerpint,1,
37,37,12/20/2018 08:25,Fingerpint,1,
37,37,12/20/2018 17:27,Fingerpint,1,
38,38,12/14/2018 08:20,Fingerpint,1,
38,38,12/15/2018 08:16,Fingerpint,1,
38,38,12/15/2018 14:23,Fingerpint,1,
38,38,12/17/2018 08:09,Fingerpint,1,
38,38,12/17/2018 18:01,Fingerpint,1,
38,38,12/18/2018 08:20,Fingerpint,1,
38,38,12/18/2018 17:49,Fingerpint,1,
38,38,12/19/2018 08:24,Fingerpint,1,
38,38,12/19/2018 17:30,Fingerpint,1,
38,38,12/20/2018 08:20,Fingerpint,1,
38,38,12/20/2018 17:45,Fingerpint,1,
38,38,12/20/2018 17:47,Fingerpint,1,
39,39,12/14/2018 08:17,Fingerpint,1,
39,39,12/15/2018 08:32,Fingerpint,1,
39,39,12/15/2018 14:23,Fingerpint,1,
39,39,12/17/2018 08:27,Fingerpint,1,
39,39,12/17/2018 18:02,Fingerpint,1,
39,39,12/18/2018 08:14,Fingerpint,1,
39,39,12/18/2018 17:49,Fingerpint,1,
39,39,12/19/2018 08:28,Fingerpint,1,
39,39,12/19/2018 17:31,Fingerpint,1,
39,39,12/20/2018 08:33,Fingerpint,1,
39,39,12/20/2018 17:44,Fingerpint,1,
41,41,12/14/2018 08:30,Fingerpint,1,
41,41,12/14/2018 18:11,Fingerpint,1,
41,41,12/15/2018 14:46,Fingerpint,1,
41,41,12/17/2018 08:23,Fingerpint,1,
41,41,12/17/2018 18:24,Fingerpint,1,
41,41,12/18/2018 08:26,Fingerpint,1,
41,41,12/18/2018 17:50,Fingerpint,1,
41,41,12/19/2018 08:23,Fingerpint,1,
41,41,12/19/2018 17:42,Fingerpint,1,
41,41,12/20/2018 08:26,Fingerpint,1,
41,41,12/20/2018 17:48,Fingerpint,1,
43,43,12/14/2018 08:42,Fingerpint,1,
43,43,12/15/2018 08:08,Fingerpint,1,
43,43,12/15/2018 13:34,Fingerpint,1,
43,43,12/17/2018 08:27,Fingerpint,1,
43,43,12/17/2018 17:34,Fingerpint,1,
43,43,12/18/2018 08:50,Fingerpint,1,
43,43,12/18/2018 17:35,Fingerpint,1,
43,43,12/19/2018 08:15,Fingerpint,1,
43,43,12/19/2018 17:30,Fingerpint,1,
43,43,12/20/2018 08:45,Fingerpint,1,
43,43,12/20/2018 17:35,Fingerpint,1,
44,44,12/14/2018 08:42,Fingerpint,1,
44,44,12/14/2018 17:31,Fingerpint,1,
44,44,12/15/2018 08:39,Fingerpint,1,
44,44,12/15/2018 13:32,Fingerpint,1,
44,44,12/17/2018 08:35,Fingerpint,1,
44,44,12/17/2018 15:04,Fingerpint,1,
44,44,12/18/2018 08:45,Fingerpint,1,
44,44,12/18/2018 17:33,Fingerpint,1,
44,44,12/19/2018 08:28,Fingerpint,1,
44,44,12/19/2018 17:30,Fingerpint,1,
44,44,12/20/2018 08:30,Fingerpint,1,
44,44,12/20/2018 17:31,Fingerpint,1,
46,46,12/14/2018 08:20,IDCard,1,
46,46,12/14/2018 17:02,IDCard,1,
46,46,12/15/2018 08:20,IDCard,1,
46,46,12/15/2018 13:12,IDCard,1,
46,46,12/18/2018 07:54,IDCard,1,
46,46,12/18/2018 17:01,IDCard,1,
46,46,12/19/2018 08:22,IDCard,1,
46,46,12/19/2018 17:01,IDCard,1,
46,46,12/20/2018 08:18,IDCard,1,
46,46,12/20/2018 17:02,IDCard,1,
48,48,12/14/2018 08:17,Fingerpint,1,
48,48,12/14/2018 18:10,Fingerpint,1,
48,48,12/15/2018 08:24,Fingerpint,1,
48,48,12/15/2018 14:10,Fingerpint,1,
48,48,12/17/2018 08:16,Fingerpint,1,
48,48,12/17/2018 18:18,Fingerpint,1,
48,48,12/18/2018 08:23,Fingerpint,1,
48,48,12/18/2018 17:50,Fingerpint,1,
48,48,12/19/2018 08:17,Fingerpint,1,
48,48,12/19/2018 17:41,Fingerpint,1,
48,48,12/20/2018 08:20,Fingerpint,1,
48,48,12/20/2018 17:44,Fingerpint,1,
49,49,12/14/2018 08:34,Fingerpint,1,
49,49,12/15/2018 08:25,Fingerpint,1,
49,49,12/15/2018 13:29,Fingerpint,1,
49,49,12/17/2018 08:25,Fingerpint,1,
49,49,12/17/2018 17:46,Fingerpint,1,
49,49,12/18/2018 08:21,Fingerpint,1,
49,49,12/18/2018 17:38,Fingerpint,1,
49,49,12/19/2018 08:23,Fingerpint,1,
49,49,12/19/2018 17:41,Fingerpint,1,
49,49,12/20/2018 08:33,Fingerpint,1,
59,59,12/14/2018 07:41,Fingerpint,1,
59,59,12/15/2018 07:56,Fingerpint,1,
59,59,12/15/2018 13:29,Fingerpint,1,
59,59,12/17/2018 08:14,Fingerpint,1,
59,59,12/17/2018 17:20,Fingerpint,1,
59,59,12/18/2018 07:53,Fingerpint,1,
59,59,12/18/2018 17:20,Fingerpint,1,
59,59,12/19/2018 08:00,Fingerpint,1,
59,59,12/19/2018 17:19,Fingerpint,1,
59,59,12/20/2018 07:43,Fingerpint,1,
59,59,12/20/2018 17:20,Fingerpint,1,
62,62,12/14/2018 07:39,Fingerpint,1,
62,62,12/14/2018 17:09,Fingerpint,1,
62,62,12/15/2018 06:40,Fingerpint,1,
62,62,12/15/2018 13:08,Fingerpint,1,
62,62,12/17/2018 07:38,Fingerpint,1,
62,62,12/17/2018 17:16,Fingerpint,1,
62,62,12/18/2018 07:41,Fingerpint,1,
62,62,12/18/2018 17:00,Fingerpint,1,
62,62,12/19/2018 07:53,Fingerpint,1,
62,62,12/19/2018 17:12,Fingerpint,1,
62,62,12/20/2018 07:58,Fingerpint,1,
62,62,12/20/2018 17:02,Fingerpint,1,
63,63,12/14/2018 07:31,Fingerpint,1,
63,63,12/14/2018 16:27,Fingerpint,1,
63,63,12/17/2018 07:24,Fingerpint,1,
63,63,12/17/2018 17:16,Fingerpint,1,
63,63,12/18/2018 07:30,Fingerpint,1,
63,63,12/18/2018 17:00,Fingerpint,1,
63,63,12/19/2018 07:26,Fingerpint,1,
63,63,12/19/2018 17:12,Fingerpint,1,
63,63,12/20/2018 07:29,Fingerpint,1,
