Ac-No,Name,sTime,Verify Mod,Machine,Exception
9,9,11/08/2018 8:12,Fingerpint,2,
9,9,11/08/2018 17:05,Fingerpint,2,
9,9,11/09/2018 8:26,Fingerpint,2,
9,9,11/09/2018 17:16,Fingerpint,2,
9,9,11/10/2018 8:25,Fingerpint,2,
9,9,11/10/2018 13:16,Fingerpint,2,
9,9,11/12/2018 8:11,Fingerpint,2,
9,9,11/12/2018 17:03,Fingerpint,2,
9,9,11/13/2018 08:25,Fingerpint,2,
9,9,11/13/2018 17:12,Fingerpint,2,
9,9,11/14/2018 07:53,Fingerpint,2,
9,9,11/14/2018 17:05,Fingerpint,2,
9,9,11/15/2018 08:02,Fingerpint,2,
9,9,11/19/2018 08:10,Fingerpint,2,
19,19,11/08/2018 17:06,Fingerpint,2,
19,19,11/08/2018 17:06,Fingerpint,2,
21,21,11/08/2018 17:06,Fingerpint,2,
21,21,11/12/2018 8:11,Fingerpint,2,
21,21,11/12/2018 17:03,Fingerpint,2,
21,21,11/13/2018 17:12,Fingerpint,2,
21,21,11/17/2018 08:54,Fingerpint,2,
21,21,11/19/2018 08:10,Fingerpint,2,
29,29,10/22/2018 07:52,Fingerpint,2,70109
29,29,10/22/2018 17:18,Fingerpint,2,70109
29,29,10/23/2018 07:56,Fingerpint,2,70109
29,29,10/23/2018 18:22,Fingerpint,2,70109
29,29,10/24/2018 12:08,Fingerpint,2,70109
29,29,10/25/2018 08:05,Fingerpint,2,70109
29,29,10/25/2018 17:26,Fingerpint,2,70109
29,29,10/26/2018 08:00,Fingerpint,2,70109
29,29,10/26/2018 17:06,Fingerpint,2,70109
29,29,10/27/2018 08:12,Fingerpint,2,70109
29,29,10/27/2018 13:17,Fingerpint,2,70109
29,29,10/29/2018 08:01,Fingerpint,2,70109
29,29,10/29/2018 17:14,Fingerpint,2,70109
29,29,10/30/2018 07:48,Fingerpint,2,70109
29,29,10/30/2018 13:56,Fingerpint,2,70109
29,29,10/31/2018 07:46,Fingerpint,2,70109
29,29,10/31/2018 18:40,Fingerpint,2,70109
29,29,11/01/2018 7:58,Fingerpint,2,70109
29,29,11/01/2018 17:06,Fingerpint,2,70109
29,29,11/02/2018 7:42,Fingerpint,2,70109
29,29,11/02/2018 17:09,Fingerpint,2,70109
29,29,11/03/2018 8:31,Fingerpint,2,70109
29,29,11/05/2018 7:57,Fingerpint,2,70109
29,29,11/05/2018 17:13,Fingerpint,2,70109
29,29,11/06/2018 7:53,Fingerpint,2,70109
29,29,11/06/2018 17:06,Fingerpint,2,70109
29,29,11/07/2018 7:53,Fingerpint,2,70109
29,29,11/07/2018 17:01,Fingerpint,2,70109
29,29,11/08/2018 7:46,Fingerpint,2,70109
29,29,11/08/2018 17:07,Fingerpint,2,70109
29,29,11/09/2018 7:53,Fingerpint,2,70109
29,29,11/09/2018 17:16,Fingerpint,2,70109
29,29,11/10/2018 7:57,Fingerpint,2,70109
29,29,11/10/2018 13:15,Fingerpint,2,70109
29,29,11/13/2018 08:01,Fingerpint,2,70109
29,29,11/14/2018 07:55,Fingerpint,2,70109
29,29,11/14/2018 17:05,Fingerpint,2,70109
29,29,11/15/2018 07:58,Fingerpint,2,70109
29,29,11/15/2018 17:06,Fingerpint,2,70109
29,29,11/16/2018 07:49,Fingerpint,2,70109
29,29,11/16/2018 17:10,Fingerpint,2,70109
29,29,11/19/2018 08:04,Fingerpint,2,70109
29,29,11/19/2018 17:23,Fingerpint,2,70109
40,40,10/22/2018 08:15,Fingerpint,2,
40,40,10/22/2018 16:39,Fingerpint,2,
40,40,10/23/2018 08:15,Fingerpint,2,
40,40,10/23/2018 16:37,Fingerpint,2,
40,40,10/25/2018 08:12,Fingerpint,2,
40,40,10/25/2018 17:15,Fingerpint,2,
40,40,10/26/2018 08:15,Fingerpint,2,
40,40,10/26/2018 16:38,Fingerpint,2,
40,40,10/29/2018 08:13,Fingerpint,2,
40,40,10/29/2018 16:37,Fingerpint,2,
40,40,10/30/2018 08:10,Fingerpint,2,
40,40,10/30/2018 16:42,Fingerpint,2,
40,40,10/31/2018 08:09,Fingerpint,2,
40,40,11/01/2018 8:27,Fingerpint,2,
40,40,11/01/2018 16:37,Fingerpint,2,
40,40,11/02/2018 8:10,Fingerpint,2,
40,40,11/02/2018 16:37,Fingerpint,2,
40,40,11/03/2018 8:23,Fingerpint,2,
40,40,11/03/2018 13:12,Fingerpint,2,
40,40,11/05/2018 8:13,Fingerpint,2,
40,40,11/05/2018 15:03,Fingerpint,2,
40,40,11/06/2018 8:33,Fingerpint,2,
40,40,11/06/2018 17:06,Fingerpint,2,
40,40,11/07/2018 8:10,Fingerpint,2,
40,40,11/07/2018 16:47,Fingerpint,2,
40,40,11/08/2018 8:15,Fingerpint,2,
40,40,11/08/2018 16:38,Fingerpint,2,
40,40,11/09/2018 8:15,Fingerpint,2,
40,40,11/09/2018 16:41,Fingerpint,2,
40,40,11/10/2018 8:22,Fingerpint,2,
40,40,11/10/2018 13:14,Fingerpint,2,
40,40,11/13/2018 08:32,Fingerpint,2,
40,40,11/13/2018 16:40,Fingerpint,2,
40,40,11/15/2018 08:08,Fingerpint,2,
40,40,11/15/2018 16:38,Fingerpint,2,
40,40,11/16/2018 08:17,Fingerpint,2,
40,40,11/16/2018 16:39,Fingerpint,2,
40,40,11/17/2018 08:58,Fingerpint,2,
40,40,11/17/2018 13:06,Fingerpint,2,
40,40,11/19/2018 08:20,Fingerpint,2,
40,40,11/19/2018 16:37,Fingerpint,2,
60,60,10/22/2018 08:28,Fingerpint,2,
60,60,10/22/2018 17:10,Fingerpint,2,
60,60,10/23/2018 08:22,Fingerpint,2,
60,60,10/23/2018 17:07,Fingerpint,2,
60,60,10/25/2018 08:32,Fingerpint,2,
60,60,10/25/2018 17:05,Fingerpint,2,
60,60,10/26/2018 08:21,Fingerpint,2,
60,60,10/26/2018 17:06,Fingerpint,2,
60,60,10/29/2018 10:10,Fingerpint,2,
60,60,10/29/2018 17:14,Fingerpint,2,
60,60,10/30/2018 08:24,Fingerpint,2,
60,60,10/30/2018 17:24,Fingerpint,2,
60,60,10/31/2018 08:25,Fingerpint,2,
60,60,10/31/2018 18:09,Fingerpint,2,
60,60,11/01/2018 13:16,Fingerpint,2,
60,60,11/02/2018 8:30,Fingerpint,2,
60,60,11/02/2018 17:08,Fingerpint,2,
61,61,10/22/2018 08:14,Fingerpint,2,
61,61,10/22/2018 17:18,Fingerpint,2,
61,61,10/23/2018 08:11,Fingerpint,2,
61,61,10/23/2018 17:56,Fingerpint,2,
61,61,10/25/2018 08:09,Fingerpint,2,
61,61,10/25/2018 17:21,Fingerpint,2,
61,61,10/26/2018 08:15,Fingerpint,2,
61,61,10/26/2018 17:06,Fingerpint,2,
61,61,10/27/2018 08:20,Fingerpint,2,
61,61,10/27/2018 12:23,Fingerpint,2,
61,61,10/29/2018 08:19,Fingerpint,2,
61,61,10/29/2018 17:14,Fingerpint,2,
61,61,10/30/2018 08:10,Fingerpint,2,
61,61,10/30/2018 17:24,Fingerpint,2,
61,61,10/31/2018 08:10,Fingerpint,2,
61,61,10/31/2018 18:40,Fingerpint,2,
61,61,11/01/2018 8:18,Fingerpint,2,
61,61,11/01/2018 17:06,Fingerpint,2,
61,61,11/02/2018 8:17,Fingerpint,2,
61,61,11/02/2018 17:08,Fingerpint,2,
61,61,11/03/2018 8:17,Fingerpint,2,
61,61,11/03/2018 13:12,Fingerpint,2,
61,61,11/05/2018 8:11,Fingerpint,2,
61,61,11/05/2018 17:08,Fingerpint,2,
61,61,11/06/2018 8:12,Fingerpint,2,
61,61,11/06/2018 17:05,Fingerpint,2,
61,61,11/07/2018 8:18,Fingerpint,2,
61,61,11/07/2018 17:00,Fingerpint,2,
61,61,11/08/2018 17:07,Fingerpint,2,
61,61,11/09/2018 8:07,Fingerpint,2,
61,61,11/09/2018 17:13,Fingerpint,2,
61,61,11/10/2018 8:18,Fingerpint,2,
61,61,11/10/2018 13:15,Fingerpint,2,
61,61,11/13/2018 08:15,Fingerpint,2,
61,61,11/13/2018 17:11,Fingerpint,2,
61,61,11/14/2018 08:18,Fingerpint,2,
61,61,11/14/2018 17:05,Fingerpint,2,
61,61,11/15/2018 08:15,Fingerpint,2,
61,61,11/15/2018 17:06,Fingerpint,2,
61,61,11/16/2018 08:18,Fingerpint,2,
61,61,11/16/2018 08:19,Fingerpint,2,
61,61,11/16/2018 17:06,Fingerpint,2,
61,61,11/17/2018 08:53,Fingerpint,2,
61,61,11/17/2018 13:07,Fingerpint,2,
