"Ac-No","Name","sTime","Verify Mod","Machine","Exception"
"29","29","06/22/2018 12:14","Fingerpint","2",""
"29","29","06/22/2018 12:43","IDCard","2",""
"29","29","06/22/2018 12:44","IDCard","2",""
"40","40","06/22/2018 12:17","Fingerpint","2",""
"46","46","06/22/2018 12:18","Fingerpint","2",""
