Ac-No,Name,sTime,Verify Mod,Machine,Exception
19,19,7/23/2018 8:11,Fingerpint,2,
19,19,7/23/2018 17:38,Fingerpint,2,
19,19,7/26/2018 6:55,Fingerpint,2,
25,25,8/14/2018 15:19,Fingerpint,2,13183023
25,25,8/14/2018 15:19,Fingerpint,2,13183023
29,29,7/23/2018 9:50,Fingerpint,2,70109
29,29,7/23/2018 17:38,Fingerpint,2,70109
29,29,7/24/2018 7:55,Fingerpint,2,70109
29,29,7/24/2018 16:31,Fingerpint,2,70109
29,29,7/25/2018 8:34,Fingerpint,2,70109
29,29,7/25/2018 17:51,Fingerpint,2,70109
29,29,7/26/2018 8:04,Fingerpint,2,70109
29,29,7/26/2018 15:50,Fingerpint,2,70109
29,29,7/30/2018 9:54,Fingerpint,2,70109
29,29,7/30/2018 17:42,Fingerpint,2,70109
29,29,7/31/2018 7:51,Fingerpint,2,70109
29,29,7/31/2018 17:51,Fingerpint,2,70109
29,29,8/1/2018 8:07,Fingerpint,2,70109
29,29,8/1/2018 17:05,Fingerpint,2,70109
29,29,8/2/2018 7:49,Fingerpint,2,70109
29,29,8/2/2018 17:10,Fingerpint,2,70109
29,29,8/3/2018 7:59,Fingerpint,2,70109
29,29,8/3/2018 17:43,Fingerpint,2,70109
29,29,8/4/2018 8:26,Fingerpint,2,70109
29,29,8/4/2018 13:35,Fingerpint,2,70109
29,29,8/6/2018 8:30,Fingerpint,2,70109
29,29,8/6/2018 17:29,Fingerpint,2,70109
29,29,8/7/2018 7:50,Fingerpint,2,70109
29,29,8/7/2018 17:35,Fingerpint,2,70109
29,29,8/8/2018 8:05,Fingerpint,2,70109
29,29,8/8/2018 17:26,Fingerpint,2,70109
29,29,8/9/2018 8:16,Fingerpint,2,70109
29,29,8/9/2018 17:45,Fingerpint,2,70109
29,29,8/10/2018 8:36,Fingerpint,2,70109
29,29,8/10/2018 17:23,Fingerpint,2,70109
29,29,8/13/2018 8:16,Fingerpint,2,70109
29,29,8/13/2018 17:03,Fingerpint,2,70109
29,29,8/14/2018 8:16,Fingerpint,2,70109
29,29,8/14/2018 17:04,Fingerpint,2,70109
29,29,8/15/2018 8:11,Fingerpint,2,70109
29,29,8/15/2018 17:06,Fingerpint,2,70109
29,29,8/16/2018 8:01,Fingerpint,2,70109
29,29,8/16/2018 17:01,Fingerpint,2,70109
29,29,8/17/2018 9:07,Fingerpint,2,70109
29,29,8/17/2018 17:11,Fingerpint,2,70109
29,29,8/20/2018 8:05,Fingerpint,2,70109
29,29,8/20/2018 17:20,Fingerpint,2,70109
40,40,7/21/2018 8:37,Fingerpint,2,
40,40,7/21/2018 13:13,Fingerpint,2,
40,40,7/23/2018 8:15,Fingerpint,2,
40,40,7/23/2018 17:08,Fingerpint,2,
40,40,7/24/2018 8:08,Fingerpint,2,
40,40,7/24/2018 16:36,Fingerpint,2,
40,40,7/25/2018 8:11,Fingerpint,2,
40,40,7/25/2018 16:35,Fingerpint,2,
40,40,7/26/2018 8:13,Fingerpint,2,
40,40,7/28/2018 8:20,Fingerpint,2,
40,40,7/28/2018 13:07,Fingerpint,2,
40,40,7/30/2018 8:15,Fingerpint,2,
40,40,7/30/2018 16:37,Fingerpint,2,
40,40,7/31/2018 8:09,Fingerpint,2,
40,40,7/31/2018 16:39,Fingerpint,2,
40,40,8/1/2018 8:13,Fingerpint,2,
40,40,8/1/2018 16:36,Fingerpint,2,
40,40,8/2/2018 8:09,Fingerpint,2,
40,40,8/2/2018 16:37,Fingerpint,2,
40,40,8/3/2018 17:12,Fingerpint,2,
40,40,8/4/2018 8:34,Fingerpint,2,
40,40,8/4/2018 13:20,Fingerpint,2,
40,40,8/7/2018 8:10,Fingerpint,2,
40,40,8/7/2018 16:36,Fingerpint,2,
40,40,8/8/2018 8:09,Fingerpint,2,
40,40,8/8/2018 16:33,Fingerpint,2,
40,40,8/9/2018 8:11,Fingerpint,2,
40,40,8/9/2018 16:36,Fingerpint,2,
40,40,8/10/2018 8:14,Fingerpint,2,
40,40,8/10/2018 16:37,Fingerpint,2,
40,40,8/11/2018 8:33,Fingerpint,2,
40,40,8/11/2018 13:16,Fingerpint,2,
40,40,8/13/2018 8:09,Fingerpint,2,
40,40,8/13/2018 16:34,Fingerpint,2,
40,40,8/14/2018 8:08,Fingerpint,2,
40,40,8/14/2018 16:38,Fingerpint,2,
40,40,8/15/2018 8:38,Fingerpint,2,
40,40,8/15/2018 16:38,Fingerpint,2,
40,40,8/16/2018 8:42,Fingerpint,2,
40,40,8/16/2018 16:12,Fingerpint,2,
40,40,8/17/2018 8:57,Fingerpint,2,
40,40,8/17/2018 16:35,Fingerpint,2,
40,40,8/18/2018 8:35,Fingerpint,2,
40,40,8/18/2018 13:11,Fingerpint,2,
40,40,8/20/2018 8:13,Fingerpint,2,
40,40,8/20/2018 16:34,Fingerpint,2,
46,46,7/21/2018 8:23,Fingerpint,2,
46,46,7/21/2018 11:17,Fingerpint,2,
46,46,7/24/2018 8:26,Fingerpint,2,
46,46,7/24/2018 17:09,Fingerpint,2,
46,46,7/25/2018 8:30,Fingerpint,2,
46,46,7/25/2018 17:05,Fingerpint,2,
46,46,7/26/2018 8:34,Fingerpint,2,
46,46,7/30/2018 8:26,Fingerpint,2,
46,46,7/30/2018 17:09,Fingerpint,2,
46,46,7/31/2018 8:27,Fingerpint,2,
46,46,7/31/2018 17:24,Fingerpint,2,
46,46,8/1/2018 8:32,Fingerpint,2,
46,46,8/1/2018 17:01,Fingerpint,2,
46,46,8/2/2018 8:29,Fingerpint,2,
46,46,8/2/2018 17:06,Fingerpint,2,
46,46,8/3/2018 17:13,Fingerpint,2,
46,46,8/4/2018 8:19,Fingerpint,2,
46,46,8/4/2018 13:18,Fingerpint,2,
