Ac-No,Name,sTime,Verify Mod,Machine,Exception
25,25,9/22/2018 8:13,Fingerpint,1,13183023
25,25,9/22/2018 13:06,Fingerpint,1,13183023
25,25,9/25/2018 8:15,Fingerpint,1,13183023
25,25,9/25/2018 17:30,Fingerpint,1,13183023
25,25,9/26/2018 8:38,Fingerpint,1,13183023
25,25,9/26/2018 17:27,Fingerpint,1,13183023
25,25,9/27/2018 8:16,Fingerpint,1,13183023
25,25,9/28/2018 17:59,Fingerpint,1,13183023
25,25,9/29/2018 8:09,Fingerpint,1,13183023
25,25,9/29/2018 13:46,Fingerpint,1,13183023
25,25,10/1/2018 7:51,Fingerpint,1,13183023
25,25,10/1/2018 17:53,Fingerpint,1,13183023
25,25,10/2/2018 8:15,Fingerpint,1,13183023
25,25,10/2/2018 17:29,Fingerpint,1,13183023
25,25,10/3/2018 7:26,Fingerpint,1,13183023
25,25,10/3/2018 18:01,Fingerpint,1,13183023
25,25,10/4/2018 8:26,Fingerpint,1,13183023
25,25,10/4/2018 11:57,Fingerpint,1,13183023
25,25,10/4/2018 12:46,Fingerpint,1,13183023
25,25,10/4/2018 17:54,Fingerpint,1,13183023
25,25,10/5/2018 8:32,Fingerpint,1,13183023
25,25,10/5/2018 11:10,Fingerpint,1,13183023
25,25,10/5/2018 11:22,Fingerpint,1,13183023
25,25,10/5/2018 17:37,Fingerpint,1,13183023
25,25,10/6/2018 8:29,Fingerpint,1,13183023
25,25,10/6/2018 13:58,Fingerpint,1,13183023
25,25,10/8/2018 8:16,Fingerpint,1,13183023
25,25,10/8/2018 17:29,Fingerpint,1,13183023
25,25,10/10/2018 8:30,Fingerpint,1,13183023
25,25,10/10/2018 17:33,Fingerpint,1,13183023
25,25,10/11/2018 8:32,Fingerpint,1,13183023
25,25,10/11/2018 17:16,Fingerpint,1,13183023
25,25,10/12/2018 8:21,Fingerpint,1,13183023
25,25,10/12/2018 17:41,Fingerpint,1,13183023
25,25,10/13/2018 8:14,Fingerpint,1,13183023
25,25,10/13/2018 13:14,Fingerpint,1,13183023
25,25,10/15/2018 8:13,Fingerpint,1,13183023
25,25,10/15/2018 17:31,Fingerpint,1,13183023
25,25,10/16/2018 9:57,Fingerpint,1,13183023
25,25,10/16/2018 17:30,Fingerpint,1,13183023
25,25,10/17/2018 8:15,Fingerpint,1,13183023
25,25,10/17/2018 10:16,Fingerpint,1,13183023
25,25,10/17/2018 10:37,Fingerpint,1,13183023
25,25,10/17/2018 17:33,Fingerpint,1,13183023
25,25,10/18/2018 8:24,Fingerpint,1,13183023
25,25,10/18/2018 17:20,Fingerpint,1,13183023
25,25,10/19/2018 8:18,Fingerpint,1,13183023
25,25,10/19/2018 17:44,Fingerpint,1,13183023
25,25,10/20/2018 8:26,Fingerpint,1,13183023
25,25,10/20/2018 13:27,Fingerpint,1,13183023
27,27,9/21/2018 8:33,Fingerpint,1,
27,27,9/21/2018 17:18,Fingerpint,1,
27,27,9/22/2018 8:34,Fingerpint,1,
27,27,9/22/2018 13:21,Fingerpint,1,
27,27,9/25/2018 8:37,Fingerpint,1,
27,27,9/25/2018 17:10,Fingerpint,1,
27,27,9/26/2018 8:43,Fingerpint,1,
27,27,9/27/2018 8:39,Fingerpint,1,
27,27,9/28/2018 17:05,Fingerpint,1,
27,27,10/1/2018 8:41,Fingerpint,1,
27,27,10/1/2018 17:13,Fingerpint,1,
27,27,10/2/2018 8:37,Fingerpint,1,
27,27,10/2/2018 17:25,Fingerpint,1,
27,27,10/3/2018 8:37,Fingerpint,1,
27,27,10/4/2018 8:34,Fingerpint,1,
27,27,10/4/2018 17:24,Fingerpint,1,
27,27,10/5/2018 8:13,Fingerpint,1,
27,27,10/5/2018 17:20,Fingerpint,1,
27,27,10/6/2018 8:37,Fingerpint,1,
27,27,10/6/2018 13:08,Fingerpint,1,
27,27,10/9/2018 8:31,Fingerpint,1,
27,27,10/9/2018 17:15,Fingerpint,1,
27,27,10/10/2018 8:33,Fingerpint,1,
27,27,10/10/2018 17:50,Fingerpint,1,
27,27,10/11/2018 8:40,Fingerpint,1,
27,27,10/11/2018 17:06,Fingerpint,1,
27,27,10/12/2018 8:38,Fingerpint,1,
27,27,10/12/2018 17:24,Fingerpint,1,
27,27,10/13/2018 8:31,Fingerpint,1,
27,27,10/13/2018 13:15,Fingerpint,1,
27,27,10/15/2018 8:37,Fingerpint,1,
27,27,10/15/2018 17:49,Fingerpint,1,
27,27,10/16/2018 8:30,Fingerpint,1,
27,27,10/16/2018 17:24,Fingerpint,1,
27,27,10/17/2018 8:40,Fingerpint,1,
27,27,10/17/2018 17:09,Fingerpint,1,
27,27,10/18/2018 8:36,Fingerpint,1,
27,27,10/18/2018 17:32,Fingerpint,1,
27,27,10/19/2018 8:26,Fingerpint,1,
27,27,10/19/2018 17:26,Fingerpint,1,
28,28,9/21/2018 8:15,Fingerpint,1,
28,28,9/21/2018 17:47,Fingerpint,1,
28,28,9/22/2018 8:12,Fingerpint,1,
28,28,9/22/2018 13:34,Fingerpint,1,
28,28,9/26/2018 8:18,Fingerpint,1,
28,28,9/27/2018 8:10,Fingerpint,1,
28,28,9/28/2018 17:43,Fingerpint,1,
28,28,9/29/2018 8:12,Fingerpint,1,
28,28,9/29/2018 14:30,Fingerpint,1,
28,28,10/1/2018 8:06,Fingerpint,1,
28,28,10/1/2018 17:34,Fingerpint,1,
28,28,10/2/2018 8:22,Fingerpint,1,
28,28,10/2/2018 17:37,Fingerpint,1,
28,28,10/3/2018 8:07,Fingerpint,1,
28,28,10/4/2018 8:17,Fingerpint,1,
28,28,10/4/2018 17:40,Fingerpint,1,
28,28,10/5/2018 8:14,Fingerpint,1,
28,28,10/5/2018 17:32,Fingerpint,1,
28,28,10/6/2018 8:27,Fingerpint,1,
28,28,10/6/2018 13:56,Fingerpint,1,
28,28,10/8/2018 8:12,Fingerpint,1,
28,28,10/8/2018 17:36,Fingerpint,1,
28,28,10/9/2018 8:07,Fingerpint,1,
28,28,10/9/2018 17:39,Fingerpint,1,
28,28,10/10/2018 8:10,Fingerpint,1,
28,28,10/10/2018 18:04,Fingerpint,1,
28,28,10/11/2018 8:07,Fingerpint,1,
28,28,10/11/2018 17:38,Fingerpint,1,
28,28,10/12/2018 8:16,Fingerpint,1,
28,28,10/12/2018 17:38,Fingerpint,1,
28,28,10/13/2018 8:16,Fingerpint,1,
28,28,10/13/2018 14:47,Fingerpint,1,
28,28,10/15/2018 8:21,Fingerpint,1,
28,28,10/15/2018 18:02,Fingerpint,1,
28,28,10/16/2018 8:12,Fingerpint,1,
28,28,10/16/2018 17:44,Fingerpint,1,
28,28,10/17/2018 8:09,Fingerpint,1,
28,28,10/17/2018 17:39,Fingerpint,1,
28,28,10/18/2018 8:14,Fingerpint,1,
28,28,10/18/2018 17:48,Fingerpint,1,
28,28,10/19/2018 8:27,Fingerpint,1,
28,28,10/19/2018 11:36,Fingerpint,1,
28,28,10/19/2018 12:26,Fingerpint,1,
28,28,10/19/2018 17:26,Fingerpint,1,
28,28,10/20/2018 8:18,Fingerpint,1,
28,28,10/20/2018 13:51,Fingerpint,1,
30,30,9/21/2018 8:11,Fingerpint,1,
30,30,9/21/2018 17:32,Fingerpint,1,
30,30,9/22/2018 8:14,Fingerpint,1,
30,30,9/22/2018 13:31,Fingerpint,1,
30,30,9/25/2018 8:14,Fingerpint,1,
30,30,9/25/2018 17:31,Fingerpint,1,
30,30,9/26/2018 8:11,Fingerpint,1,
30,30,9/26/2018 17:38,Fingerpint,1,
30,30,9/27/2018 8:13,Fingerpint,1,
30,30,9/28/2018 17:57,Fingerpint,1,
30,30,9/29/2018 8:18,Fingerpint,1,
30,30,9/29/2018 15:37,Fingerpint,1,
30,30,10/1/2018 8:10,Fingerpint,1,
30,30,10/1/2018 17:32,Fingerpint,1,
30,30,10/2/2018 8:10,Fingerpint,1,
30,30,10/2/2018 17:33,Fingerpint,1,
30,30,10/3/2018 7:53,Fingerpint,1,
30,30,10/3/2018 17:52,Fingerpint,1,
30,30,10/4/2018 8:12,Fingerpint,1,
30,30,10/4/2018 17:35,Fingerpint,1,
30,30,10/5/2018 8:06,Fingerpint,1,
30,30,10/5/2018 17:31,Fingerpint,1,
30,30,10/8/2018 8:15,Fingerpint,1,
30,30,10/8/2018 17:30,Fingerpint,1,
30,30,10/9/2018 8:17,Fingerpint,1,
30,30,10/9/2018 17:31,Fingerpint,1,
30,30,10/10/2018 8:11,Fingerpint,1,
