Ac-No,Name,sTime,Verify Mod,Machine,Exception
4,4,7/28/2018 8:55,Fingerpint,1,
4,4,7/30/2018 8:19,Fingerpint,1,
4,4,7/31/2018 8:37,Fingerpint,1,
4,4,8/1/2018 8:16,Fingerpint,1,
4,4,8/2/2018 8:19,Fingerpint,1,
4,4,8/3/2018 8:05,Fingerpint,1,
4,4,8/4/2018 8:33,Fingerpint,1,
4,4,8/6/2018 9:33,Fingerpint,1,
5,5,7/28/2018 8:33,Fingerpint,1,
6,6,7/28/2018 8:22,Fingerpint,1,
6,6,7/28/2018 12:58,Fingerpint,1,
6,6,7/30/2018 8:19,Fingerpint,1,
6,6,7/30/2018 19:25,Fingerpint,1,
6,6,7/31/2018 8:16,Fingerpint,1,
6,6,8/1/2018 8:29,Fingerpint,1,
6,6,8/1/2018 17:40,Fingerpint,1,
6,6,8/2/2018 8:20,Fingerpint,1,
6,6,8/3/2018 18:51,Fingerpint,1,
6,6,8/4/2018 8:25,Fingerpint,1,
6,6,8/6/2018 8:28,Fingerpint,1,
6,6,8/6/2018 18:58,Fingerpint,1,
7,7,7/28/2018 8:38,Fingerpint,1,
7,7,7/30/2018 8:40,Fingerpint,1,
7,7,8/1/2018 8:38,Fingerpint,1,
7,7,8/2/2018 8:38,Fingerpint,1,
7,7,8/3/2018 8:28,Fingerpint,1,
7,7,8/6/2018 8:38,Fingerpint,1,
8,8,7/28/2018 8:19,Fingerpint,1,
8,8,7/30/2018 8:32,Fingerpint,1,
8,8,7/31/2018 8:48,Fingerpint,1,
8,8,8/2/2018 8:03,Fingerpint,1,
8,8,8/3/2018 8:11,Fingerpint,1,
8,8,8/4/2018 9:02,Fingerpint,1,
8,8,8/6/2018 8:11,Fingerpint,1,
9,9,7/31/2018 8:35,Fingerpint,1,
9,9,8/3/2018 8:36,Fingerpint,1,
13,13,7/28/2018 8:29,Fingerpint,1,
13,13,7/30/2018 8:49,Fingerpint,1,
13,13,7/31/2018 8:58,Fingerpint,1,
13,13,8/1/2018 8:20,Fingerpint,1,
13,13,8/2/2018 8:27,Fingerpint,1,
13,13,8/3/2018 8:34,Fingerpint,1,
13,13,8/4/2018 8:24,Fingerpint,1,
13,13,8/6/2018 8:15,Fingerpint,1,
14,14,7/31/2018 8:23,Fingerpint,1,
14,14,8/1/2018 8:27,Fingerpint,1,
14,14,8/3/2018 8:17,Fingerpint,1,
14,14,8/4/2018 8:24,Fingerpint,1,
14,14,8/6/2018 8:13,Fingerpint,1,
16,16,7/28/2018 8:37,Fingerpint,1,
16,16,7/30/2018 8:33,Fingerpint,1,
16,16,7/31/2018 8:40,Fingerpint,1,
16,16,8/1/2018 8:32,Fingerpint,1,
16,16,8/3/2018 8:28,Fingerpint,1,
16,16,8/4/2018 8:38,Fingerpint,1,
16,16,8/6/2018 8:31,Fingerpint,1,
24,24,7/28/2018 8:00,Fingerpint,1,
24,24,7/28/2018 15:52,Fingerpint,1,
24,24,7/30/2018 8:19,Fingerpint,1,
24,24,7/30/2018 19:28,Fingerpint,1,
24,24,7/31/2018 8:16,Fingerpint,1,
24,24,7/31/2018 18:37,Fingerpint,1,
24,24,8/1/2018 8:26,Fingerpint,1,
24,24,8/1/2018 18:11,Fingerpint,1,
24,24,8/2/2018 8:20,Fingerpint,1,
24,24,8/2/2018 19:14,Fingerpint,1,
24,24,8/3/2018 8:25,Fingerpint,1,
24,24,8/3/2018 19:01,Fingerpint,1,
24,24,8/4/2018 8:05,Fingerpint,1,
24,24,8/4/2018 14:12,Fingerpint,1,
25,25,7/28/2018 8:12,Fingerpint,1,13183023
25,25,7/28/2018 13:34,Fingerpint,1,13183023
25,25,7/30/2018 10:25,Fingerpint,1,13183023
25,25,7/30/2018 17:46,Fingerpint,1,13183023
25,25,7/31/2018 8:21,Fingerpint,1,13183023
25,25,7/31/2018 17:36,Fingerpint,1,13183023
25,25,8/1/2018 7:29,Fingerpint,1,13183023
25,25,8/1/2018 18:04,Fingerpint,1,13183023
25,25,8/2/2018 8:04,Fingerpint,1,13183023
25,25,8/2/2018 19:11,Fingerpint,1,13183023
25,25,8/3/2018 8:32,Fingerpint,1,13183023
25,25,8/3/2018 12:44,Fingerpint,1,13183023
25,25,8/3/2018 13:11,Fingerpint,1,13183023
25,25,8/3/2018 17:47,Fingerpint,1,13183023
25,25,8/4/2018 8:16,Fingerpint,1,13183023
25,25,8/4/2018 14:23,Fingerpint,1,13183023
25,25,8/6/2018 7:56,Fingerpint,1,13183023
25,25,8/6/2018 17:42,Fingerpint,1,13183023
27,27,7/28/2018 8:35,Fingerpint,1,
27,27,7/28/2018 13:00,Fingerpint,1,
27,27,7/30/2018 8:30,Fingerpint,1,
27,27,7/30/2018 17:25,Fingerpint,1,
27,27,7/31/2018 8:24,Fingerpint,1,
27,27,7/31/2018 17:17,Fingerpint,1,
27,27,8/1/2018 8:26,Fingerpint,1,
27,27,8/1/2018 17:25,Fingerpint,1,
27,27,8/2/2018 8:38,Fingerpint,1,
27,27,8/2/2018 17:18,Fingerpint,1,
27,27,8/4/2018 8:40,Fingerpint,1,
27,27,8/4/2018 13:06,Fingerpint,1,
27,27,8/6/2018 8:40,Fingerpint,1,
27,27,8/6/2018 17:19,Fingerpint,1,
28,28,7/28/2018 8:10,Fingerpint,1,
28,28,7/28/2018 15:54,Fingerpint,1,
28,28,7/30/2018 8:17,Fingerpint,1,
28,28,7/30/2018 18:06,Fingerpint,1,
28,28,7/31/2018 8:30,Fingerpint,1,
28,28,7/31/2018 17:41,Fingerpint,1,
28,28,8/1/2018 8:05,Fingerpint,1,
28,28,8/1/2018 16:59,Fingerpint,1,
28,28,8/3/2018 8:15,Fingerpint,1,
28,28,8/3/2018 17:48,Fingerpint,1,
28,28,8/6/2018 8:26,Fingerpint,1,
28,28,8/6/2018 17:55,Fingerpint,1,
30,30,7/28/2018 8:18,Fingerpint,1,
30,30,7/28/2018 13:30,Fingerpint,1,
30,30,7/30/2018 8:10,Fingerpint,1,
30,30,7/30/2018 17:42,Fingerpint,1,
30,30,7/31/2018 8:07,Fingerpint,1,
30,30,7/31/2018 17:58,Fingerpint,1,
30,30,8/1/2018 8:12,Fingerpint,1,
30,30,8/1/2018 17:32,Fingerpint,1,
30,30,8/2/2018 8:13,Fingerpint,1,
30,30,8/2/2018 17:37,Fingerpint,1,
30,30,8/3/2018 8:09,Fingerpint,1,
30,30,8/3/2018 17:33,Fingerpint,1,
30,30,8/4/2018 8:15,Fingerpint,1,
30,30,8/4/2018 14:18,Fingerpint,1,
30,30,8/6/2018 8:08,Fingerpint,1,
30,30,8/6/2018 17:34,Fingerpint,1,
31,31,7/28/2018 8:32,Fingerpint,1,
31,31,7/28/2018 12:19,Fingerpint,1,
31,31,7/30/2018 8:28,Fingerpint,1,
31,31,7/30/2018 16:17,Fingerpint,1,
31,31,7/31/2018 8:41,Fingerpint,1,
31,31,7/31/2018 16:12,Fingerpint,1,
31,31,8/1/2018 8:33,Fingerpint,1,
31,31,8/1/2018 16:06,Fingerpint,1,
31,31,8/2/2018 10:07,Fingerpint,1,
31,31,8/2/2018 16:15,Fingerpint,1,
31,31,8/3/2018 8:40,Fingerpint,1,
31,31,8/3/2018 16:50,Fingerpint,1,
33,33,7/30/2018 8:22,Fingerpint,1,
33,33,7/30/2018 17:50,Fingerpint,1,
33,33,7/31/2018 8:26,Fingerpint,1,
33,33,7/31/2018 17:58,Fingerpint,1,
33,33,8/2/2018 8:02,Fingerpint,1,
33,33,8/3/2018 8:03,Fingerpint,1,
33,33,8/3/2018 18:10,Fingerpint,1,
33,33,8/3/2018 18:11,Fingerpint,1,
33,33,8/3/2018 18:13,Fingerpint,1,
33,33,8/6/2018 8:16,Fingerpint,1,
33,33,8/6/2018 18:58,Fingerpint,1,
34,34,7/30/2018 8:29,Fingerpint,1,
34,34,7/30/2018 9:51,Fingerpint,1,
34,34,7/30/2018 10:48,Fingerpint,1,
34,34,7/30/2018 12:58,Fingerpint,1,
34,34,7/31/2018 8:36,Fingerpint,1,
34,34,7/31/2018 17:49,Fingerpint,1,
34,34,8/1/2018 8:36,Fingerpint,1,
34,34,8/1/2018 17:12,Fingerpint,1,
34,34,8/2/2018 8:39,Fingerpint,1,
34,34,8/2/2018 15:01,Fingerpint,1,
34,34,8/4/2018 8:25,Fingerpint,1,
34,34,8/4/2018 9:25,Fingerpint,1,
34,34,8/4/2018 9:41,Fingerpint,1,
34,34,8/4/2018 13:26,Fingerpint,1,
34,34,8/6/2018 8:38,Fingerpint,1,
34,34,8/6/2018 17:08,Fingerpint,1,
36,36,7/28/2018 8:10,Fingerpint,1,
36,36,7/28/2018 14:27,Fingerpint,1,
36,36,7/30/2018 8:21,Fingerpint,1,
36,36,7/30/2018 17:44,Fingerpint,1,
36,36,7/31/2018 8:17,Fingerpint,1,
36,36,7/31/2018 17:59,Fingerpint,1,
36,36,8/1/2018 8:26,Fingerpint,1,
36,36,8/1/2018 17:32,Fingerpint,1,
36,36,8/2/2018 8:20,Fingerpint,1,
36,36,8/2/2018 17:37,Fingerpint,1,
36,36,8/3/2018 8:20,Fingerpint,1,
36,36,8/3/2018 17:35,Fingerpint,1,
36,36,8/4/2018 8:36,Fingerpint,1,
36,36,8/4/2018 14:19,Fingerpint,1,
36,36,8/6/2018 8:26,Fingerpint,1,
36,36,8/6/2018 17:34,Fingerpint,1,
37,37,7/30/2018 8:24,Fingerpint,1,
37,37,7/30/2018 17:03,Fingerpint,1,
37,37,7/31/2018 8:05,Fingerpint,1,
37,37,7/31/2018 17:09,Fingerpint,1,
37,37,8/1/2018 8:15,Fingerpint,1,
37,37,8/1/2018 17:04,Fingerpint,1,
37,37,8/2/2018 8:15,Fingerpint,1,
37,37,8/2/2018 17:07,Fingerpint,1,
37,37,8/4/2018 8:14,Fingerpint,1,
37,37,8/4/2018 13:25,Fingerpint,1,
37,37,8/6/2018 8:35,Fingerpint,1,
37,37,8/6/2018 17:08,Fingerpint,1,
38,38,7/28/2018 8:31,Fingerpint,1,
38,38,7/28/2018 15:52,Fingerpint,1,
38,38,7/30/2018 8:26,Fingerpint,1,
38,38,7/30/2018 18:28,Fingerpint,1,
38,38,7/31/2018 7:18,Fingerpint,1,
38,38,7/31/2018 18:33,Fingerpint,1,
38,38,8/1/2018 8:32,Fingerpint,1,
38,38,8/1/2018 13:24,Fingerpint,1,
38,38,8/3/2018 8:28,Fingerpint,1,
38,38,8/3/2018 17:48,Fingerpint,1,
38,38,8/4/2018 8:37,Fingerpint,1,
38,38,8/4/2018 9:46,Fingerpint,1,
38,38,8/6/2018 8:43,Fingerpint,1,
38,38,8/6/2018 18:29,Fingerpint,1,
39,39,7/28/2018 8:21,Fingerpint,1,
39,39,7/28/2018 15:24,Fingerpint,1,
39,39,7/30/2018 8:21,Fingerpint,1,
39,39,7/30/2018 18:21,Fingerpint,1,
39,39,7/31/2018 8:30,Fingerpint,1,
39,39,7/31/2018 18:02,Fingerpint,1,
39,39,8/2/2018 8:16,Fingerpint,1,
39,39,8/2/2018 17:37,Fingerpint,1,
39,39,8/3/2018 8:26,Fingerpint,1,
39,39,8/3/2018 17:57,Fingerpint,1,
39,39,8/4/2018 8:14,Fingerpint,1,
39,39,8/4/2018 14:19,Fingerpint,1,
39,39,8/6/2018 8:22,Fingerpint,1,
39,39,8/6/2018 17:51,Fingerpint,1,
41,41,7/28/2018 8:01,Fingerpint,1,
41,41,7/28/2018 15:15,Fingerpint,1,
41,41,7/30/2018 8:17,Fingerpint,1,
41,41,7/30/2018 19:28,Fingerpint,1,
41,41,7/31/2018 8:32,Fingerpint,1,
41,41,7/31/2018 18:38,Fingerpint,1,
41,41,8/1/2018 8:21,Fingerpint,1,
41,41,8/1/2018 18:12,Fingerpint,1,
41,41,8/2/2018 8:35,Fingerpint,1,
41,41,8/2/2018 19:23,Fingerpint,1,
41,41,8/3/2018 7:53,Fingerpint,1,
41,41,8/3/2018 19:01,Fingerpint,1,
41,41,8/4/2018 8:33,Fingerpint,1,
41,41,8/4/2018 14:23,Fingerpint,1,
41,41,8/6/2018 8:35,Fingerpint,1,
41,41,8/6/2018 19:00,Fingerpint,1,
43,43,7/28/2018 8:14,Fingerpint,1,
43,43,7/28/2018 15:37,Fingerpint,1,
43,43,7/30/2018 8:32,Fingerpint,1,
43,43,7/30/2018 18:01,Fingerpint,1,
43,43,7/31/2018 8:42,Fingerpint,1,
43,43,7/31/2018 18:04,Fingerpint,1,
43,43,8/1/2018 8:33,Fingerpint,1,
43,43,8/1/2018 17:31,Fingerpint,1,
43,43,8/2/2018 8:40,Fingerpint,1,
43,43,8/2/2018 17:42,Fingerpint,1,
43,43,8/3/2018 8:42,Fingerpint,1,
43,43,8/3/2018 17:41,Fingerpint,1,
43,43,8/4/2018 8:29,Fingerpint,1,
43,43,8/4/2018 14:19,Fingerpint,1,
43,43,8/6/2018 8:27,Fingerpint,1,
43,43,8/6/2018 17:43,Fingerpint,1,
44,44,7/28/2018 8:44,Fingerpint,1,
44,44,7/28/2018 14:27,Fingerpint,1,
44,44,7/30/2018 8:22,Fingerpint,1,
44,44,7/30/2018 17:43,Fingerpint,1,
44,44,7/31/2018 8:37,Fingerpint,1,
44,44,7/31/2018 18:00,Fingerpint,1,
44,44,8/1/2018 8:40,Fingerpint,1,
44,44,8/1/2018 17:32,Fingerpint,1,
44,44,8/2/2018 8:23,Fingerpint,1,
44,44,8/2/2018 17:37,Fingerpint,1,
44,44,8/3/2018 8:36,Fingerpint,1,
44,44,8/3/2018 17:33,Fingerpint,1,
44,44,8/4/2018 8:36,Fingerpint,1,
44,44,8/4/2018 14:19,Fingerpint,1,
44,44,8/6/2018 8:38,Fingerpint,1,
44,44,8/6/2018 17:34,Fingerpint,1,
48,48,7/28/2018 8:22,Fingerpint,1,
48,48,7/28/2018 14:00,Fingerpint,1,
48,48,7/30/2018 8:30,Fingerpint,1,
48,48,7/30/2018 18:21,Fingerpint,1,
